lembaga,provinsi_id,dapil_id,partai_id,calon_urutan,calon_id,nama,kelamin,tinggal,agama,tempat_lahir,tanggal_lahir
DPD,75,,,8,DPD7508,"DEWI SARTIKA HEMETO, S.E.",P,GORONTALO,,,
DPD,75,,,9,DPD7509,Ir. ETHON PARMAN,L,KOTA GORONTALO,,,
DPD,75,,,10,DPD7510,HANA HASANAH FADEL MUHAMMAD,P,KOTA GORONTALO,,,
DPD,75,,,11,DPD7511,"HASAN ABDULLAH, S.E.",L,POHUWATO,,,
DPD,75,,,12,DPD7512,HERMAN D. ISHAK,L,GORONTALO,,,
DPD,75,,,13,DPD7513,MOHAMAD TAUFIK DALU,L,KOTA GORONTALO,,,
DPD,75,,,14,DPD7514,"Hi. NIZAM DAI,  S.IPem.",L,BOALEMO,,,
DPD,75,,,15,DPD7515,"NUR HASAN, S.E.",L,KOTA GORONTALO,,,
DPD,75,,,16,DPD7516,Hj. RAHMIJATI JAHJA,P,GORONTALO,,,
DPD,75,,,17,DPD7517,"Drs. SYARIEF SABARA, M.Si.",L,KOTA GORONTALO,,,
DPD,75,,,18,DPD7518,"UMAR KARIM, S.I.P.",L,GORONTALO,,,
DPD,76,,,1,DPD7601,H. AMRI MUSTAFA,L,MAMUJU,,,
DPD,76,,,2,DPD7602,H. ANDI MAKSUM DAI,L,MAMUJU,,,
DPD,76,,,3,DPD7603,"H. ANDI R. ENDONG PATOMPOMBA, CRE",L,MAMUJU,,,
DPD,76,,,4,DPD7604,"Ir. H. ANDI SURIANTO B. MAPPANGARA, M.T.",L,KOTA MAKASSAR,,,
DPD,76,,,5,DPD7605,"ANDI ZASTRAWATI, S.E., M.Si.",P,JAKARTA PUSAT,,,
DPD,76,,,6,DPD7606,Drs. H. HASAN SULUR,L,POLEWALI MANDAR,,,
DPD,76,,,7,DPD7607,Drs. H. HUSAIN HAENUR,L,KOTA MAKASSAR,,,
DPD,76,,,8,DPD7608,I KETUT SUTAMA,L,MAMUJU,,,
DPD,76,,,9,DPD7609,"INDAH MAYA SARI, S.Pd.",P,POLEWALI MANDAR,,,
DPD,76,,,10,DPD7610,Ir. H. ISKANDAR MUDA BAHARUDDIN LOPA,L,POLEWALI MANDAR,,,
DPD,76,,,11,DPD7611,"Drs. JOHARI RUGANI, M.A.",L,KOTA MAKASSAR,,,
DPD,76,,,12,DPD7612,H. M. RAMLIE A.,L,MAMUJU,,,
DPD,76,,,13,DPD7613,"MARTHEN, M.Th.",L,MAMUJU,,,
DPD,76,,,14,DPD7614,MUH. ASRI ANAS,L,POLEWALI MANDAR,,,
DPD,76,,,15,DPD7615,"MUH. ILMAN NAJAMUDDIN, S.P.",L,MAMUJU,,,
DPD,76,,,16,DPD7616,"MUH. RAFI, S.E.",L,POLEWALI MANDAR,,,
DPD,76,,,17,DPD7617,K.H. MUH. SYIBLI SAHABUDDIN,L,POLEWALI MANDAR,,,
DPD,76,,,18,DPD7618,Drs. H. MUHAMMAD GAUS BASTARY,L,MAMUJU,,,
DPD,76,,,19,DPD7619,MUHAMMAD ZAKIR AKBAR,L,POLEWALI MANDAR,,,
DPD,76,,,20,DPD7620,"HJ. MULYANA ISHAM, S.H, M.M.",P,MAMUJU,,,
DPD,76,,,21,DPD7621,"Drs. NAHARUDDIN, M.Si.",L,POLEWALI MANDAR,,,
DPD,76,,,22,DPD7622,NOEGROHO EKO MARDIYONO,L,MAJENE,,,
DPD,76,,,23,DPD7623,RADHITYA ARDIMAS ANWAR,L,MAMUJU,,,
DPD,76,,,24,DPD7624,SUDIRMAN ZUHDI,L,MAMUJU UTARA,,,
DPD,76,,,25,DPD7625,H. SYAHRIR HAMDANI,L,POLEWALI MANDAR,,,
DPD,81,,,1,DPD8101,ABD HAMID RAHAYAAN,L,KOTA BEKASI,,,
DPD,81,,,2,DPD8102,Drs. ABDULLAH ASSAGAF,L,KOTA AMBON,,,
DPD,81,,,3,DPD8103,ABUKASIM SANGADJI,L,JAKARTA SELATAN,,,
DPD,81,,,4,DPD8104,"AGUSTINUS DADIARA, S.H.",L,KOTA AMBON,,,
DPD,81,,,5,DPD8105,ANNA LATUCONSINA,P,KOTA AMBON,,,
DPD,81,,,6,DPD8106,"ARSI DIVINUBUN, S.H.",L,JAKARTA PUSAT,,,
DPD,81,,,7,DPD8107,"COSMAS E. REFRA, S.H.",L,JAKARTA PUSAT,,,
DPD,81,,,8,DPD8108,"DEKY ISAK SINMIASA, S.H.",L,KOTA AMBON,,,
DPD,81,,,9,DPD8109,Dipl. Oek. ENGELINA. PATTIASINA,P,JAKARTA SELATAN,,,
DPD,81,,,10,DPD8110,ETHA AISYAH HENTIHU,P,BURU,,,
DPD,81,,,11,DPD8111,"ISMAIL PELU, S.H.",L,MALUKU TENGAH,,,
DPD,81,,,12,DPD8112,"JACOB JACK OSPARA, S. Th., M.Th.",L,KOTA AMBON,,,
DPD,81,,,13,DPD8113,"Prof. Dr, JOHN PIERIS, S.H.,M.S.",L,JAKARTA SELATAN,,,
DPD,81,,,14,DPD8114,"LA ODE RAHIM BIN ALI, S.H.",L,BURU,,,
DPD,81,,,15,DPD8115,"H. LA ODE SALIMIN, S.Pd.",L,KOTA AMBON,,,
DPD,81,,,16,DPD8116,M. RAMLI KAMIDIN,L,KOTA BEKASI,,,
DPD,81,,,17,DPD8117,Hj. MERRY ASSEGAF,P,JAKARTA TIMUR,,,
DPD,81,,,18,DPD8118,"MIDIN B. LAMANY, S.H.",L,KOTA AMBON,,,
DPD,81,,,19,DPD8119,"MUHAMAD RAMLI USWANAS, S.E.",L,FAKFAK,,,
DPD,81,,,20,DPD8120,"Letjen TNI (Marinir) Purn. Dr. NONO SAMPONO, M.Si.",L,JAKARTA SELATAN,,,
DPD,81,,,21,DPD8121,"NOVITA ANAKOTTA, S.H, M.H.",P,JAKARTA SELATAN,,,
DPD,81,,,22,DPD8122,POLICARPUS  ULUKYANAN,L,KOTA AMBON,,,
DPD,81,,,23,DPD8123,"SOLEMAN LENDE DAPPA, S.Hut, M.Th.",L,KOTA AMBON,,,
DPD,81,,,24,DPD8124,"Drs. SULAIMAN WASAHUA, M.Si.",L,KOTA AMBON,,,
DPD,81,,,25,DPD8125,"ZULKARNAIN AWAT AMIR, S.P.",L,KOTA AMBON,,,
DPD,82,,,1,DPD8201,Drs. AB. BUANG BUAMONABOT,L,KOTA TERNATE,,,
DPD,82,,,2,DPD8202,Ir. H. ABD HAMID UMAHUK,L,KOTA TERNATE,,,
DPD,82,,,3,DPD8203,H. ABD. RAHMAN ADAM,L,KOTA TERNATE,,,
DPD,82,,,4,DPD8204,dr. H. ABDUL GAFUR T. IDRIS,L,JAKARTA PUSAT,,,
DPD,82,,,5,DPD8205,"ABDULLAH ALI, S.T.",L,KOTA TIDORE KEPULAUAN,,,
DPD,82,,,6,DPD8206,Drs. Hi. ABDULRACHMAN LAHABATO,L,KOTA TERNATE,,,
DPD,82,,,7,DPD8207,Drs. ADE ADAM NOCH,L,KOTA TANGERANG,,,
DPD,82,,,8,DPD8208,ALI DJAIDUN,L,HALMAHERA SELATAN,,,
DPD,82,,,9,DPD8209,Hi. ANWAR H. IBRAHIM,L,KOTA TERNATE,,,
DPD,82,,,10,DPD8210,AZFAD AMIRULLAH GAFARULLAH SOAMOLE,L,KOTA  BANDUNG,,,
DPD,82,,,11,DPD8211,"BASRI SALAMA, S.Pd.",L,KOTA TERNATE,,,
DPD,82,,,12,DPD8212,"DAYAN RENLEUW, S.T.",L,JAKARTA PUSAT,,,
DPD,82,,,13,DPD8213,"H. GAWIS ABAS, S.E.",L,HALMAHERA TENGAH,,,
DPD,82,,,14,DPD8214,Hi. HALIM DO BAYAN,L,HALMAHERA BARAT,,,
DPD,82,,,15,DPD8215,"IMRAN S. DJUMADIL, S.H.",L,KOTA TERNATE,,,
DPD,82,,,16,DPD8216,"JACUB ZADRAK KAREL MATEKOHY, S.H.",L,KOTA TERNATE,,,
DPD,82,,,17,DPD8217,Drs. JUANDA BAKAR,L,KOTA TANGERANG SELATAN,,,
DPD,82,,,18,DPD8218,KADARIN PODA,L,HALMAHERA UTARA,,,
DPD,82,,,19,DPD8219,H. M. IKBAL BOPENG,L,KOTA TERNATE,,,
DPD,82,,,20,DPD8220,"MATHEUS STEVI PASIMANJEKU, S.H.",L,HALMAHERA UTARA,,,
DPD,82,,,21,DPD8221,Drs. H. MUDAFFAR SYAH,L,KOTA TERNATE,,,
DPD,82,,,22,DPD8222,MUHAMMAD M. BANAPON,L,KOTA TERNATE,,,
DPD,82,,,23,DPD8223,MUHAMMAD SYADRI,L,KOTA TERNATE,,,
DPD,82,,,24,DPD8224,Ir. MUHLIS A. ADAM,L,KOTA TERNATE,,,
DPD,82,,,25,DPD8225,Ir. MUSRIYONI NABIU,L,KOTA TERNATE,,,
DPD,82,,,26,DPD8226,NURDIN ABAS,L,JAKARTA PUSAT,,,
DPD,82,,,27,DPD8227,REVLI,L,JAKARTA TIMUR,,,
DPD,82,,,28,DPD8228,RUSLI H. ARIFIN,L,KOTA TERNATE,,,
DPD,82,,,29,DPD8229,Hj. SURYATI ARMAIYN,P,KOTA TERNATE,,,
DPD,82,,,30,DPD8230,"Hi. SYARIF DO Hi. MUHAMMAD, S. Hut.",L,KOTA TERNATE,,,
DPD,82,,,31,DPD8231,Ir. UDIYANTO I. BASIR,L,HALMAHERA TIMUR,,,
DPD,82,,,32,DPD8232,"Pdt. VIKTOR CH. S.PAY,S.Si Teol.",L,HALMAHERA UTARA,,,
DPD,91,,,1,DPD9101,"ANTON H.M. WALAB GEBZE, S.H.",L,MERAUKE,,,
DPD,91,,,2,DPD9102,"Pdt. CARLES SIMAREMARE, S.Th., M.Si.",L,KOTA JAYAPURA,,,
DPD,91,,,3,DPD9103,"DANIEL BUTU, B.A.",L,NABIRE,,,
DPD,91,,,4,DPD9104,Drs. DIRK DICKY RUMBOIRUSI,L,KOTA JAYAPURA,,,
DPD,91,,,5,DPD9105,EDISON LAMBE,L,JAYAPURA,,,
DPD,91,,,6,DPD9106,"EMANUEL TEBAI , S.Pd., M.B.A.",L,MIMIKA,,,
DPD,91,,,7,DPD9107,FERDINANDA W. IBO YATIPAY,P,KOTA JAYAPURA,,,
DPD,91,,,8,DPD9108,"FREDERIK WAKUM, S. Sos.",L,MIMIKA,,,
DPD,91,,,9,DPD9109,HABELINO SAWAKI,L,KOTA JAYAPURA,,,
DPD,91,,,10,DPD9110,HELINA MURIB,P,KOTA JAYAPURA,,,
DPD,91,,,11,DPD9111,"JHON WEMPI WONA, S.H.",L,KOTA JAYAPURA,,,
DPD,91,,,12,DPD9112,"JOSHUA ONIM, S.E.",L,PEGUNUNGAN BINTANG,,,
DPD,91,,,13,DPD9113,"LA MADI, S.E.",L,KOTA JAYAPURA,,,
DPD,91,,,14,DPD9114,MESAKH MIRIN,L,KOTA JAYAPURA,,,
DPD,91,,,15,DPD9115,"NATAN NAFTALI TEBAI, S.Sos.",L,KOTA JAYAPURA,,,
DPD,91,,,16,DPD9116,"Drs. PAULUS YOHANES SUMINO, M.M.",L,KOTA JAYAPURA,,,
DPD,91,,,17,DPD9117,RAFAEL YOSEF SIHOMBING,L,MIMIKA,,,
DPD,91,,,18,DPD9118,"Drs. ROBERT ISIR, M.A., M.M.",L,NABIRE,,,
DPD,91,,,19,DPD9119,Drs. S.P.  RUMBORIYAS,L,KOTA JAYAPURA,,,
DPD,91,,,20,DPD9120,"TENIUS TABUNI, S.T.",L,MIMIKA,,,
DPD,91,,,21,DPD9121,THEOFILUS WAIMURI,L,KOTA JAYAPURA,,,
DPD,91,,,22,DPD9122,"Dr. H. TONI VICTOR MANDAWIRI WANGGAI, M.A.",L,KOTA JAYAPURA,,,
DPD,91,,,23,DPD9123,"YANES MURIB, M.M.",L,JAKARTA TIMUR,,,
DPD,91,,,24,DPD9124,"YUBERINA TABUNI, S.Sos.",P,KOTA JAYAPURA,,,
DPD,91,,,25,DPD9125,"Drs. YULIANUS NIKODEMUS WONMALY, M.A.",L,KOTA JAYAPURA,,,
DPD,92,,,1,DPD9201,"ABDULLAH MANARAY, S.T.",L,MANOKWARI,,,
DPD,92,,,2,DPD9202,"CHAIDIR DJAFAR, S.E., M.Si.",L,MANOKWARI,,,
DPD,92,,,3,DPD9203,"ESTER MARGARETH MANDOSIR, S,Sos., M.H.",P,MANOKWARI,,,
DPD,92,,,4,DPD9204,"ISHAK MANDACAN, S.H.",L,MANOKWARI,,,
DPD,92,,,5,DPD9205,"IVAN ISMAIL MADU, S.Sos.",L,FAKFAK,,,
DPD,92,,,6,DPD9206,"JACOB ESAU KOMIGI, S.H., M.M.",L,KOTA SORONG,,,
DPD,92,,,7,DPD9207,LA JUMAD,L,FAKFAK,,,
DPD,92,,,8,DPD9208,"MAMBEROB YOSEPHUS RUMAKIEK, S.Si.",L,JAKARTA TIMUR,,,
DPD,92,,,9,DPD9209,"MERVIN SADIPUN KOMBER, A.Md. Tek.",L,FAKFAK,,,
DPD,92,,,10,DPD9210,"MIKA DUMAIS, S.H.",L,MANOKWARI,,,
DPD,92,,,11,DPD9211,"SALOMIE CHRISTINA SAWAY, S.H.",P,MANOKWARI,,,
DPD,92,,,12,DPD9212,SAYID FADHAL ALHAMID,L,KAIMANA,,,
DPD,92,,,13,DPD9213,"SOPIA MAIPAUW, S.H.",P,KOTA SORONG,,,
DPD,92,,,14,DPD9214,USMAN DIFINUBUN,L,MANOKWARI,,,
DPD,92,,,15,DPD9215,"VICTOR JUVENTUS  G. MAY, S.Hut.",L,MANOKWARI,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
