lembaga,tahun,id_provinsi,nama_provinsi,id_dapil,nama_dapil,id_partai,nama_partai,urutan,id,nama,suara_sah,peringkat_suara_sah_calon,terpilih
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,18,5300-00-0000-0018,JULIA STEVANNY E. BLEGUR,33882,21,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,19,5300-00-0000-0019,Drs. MAKABORANG HAMATARA,28868,26,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,20,5300-00-0000-0020,"MAKARIUS PASKALIS BAUT, S.H.",68054,11,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,21,5300-00-0000-0021,MARCUS HENDRIK,9922,39,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,22,5300-00-0000-0022,MARIA NUBAN SAKUSH,17948,35,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,23,5300-00-0000-0023,Ir. MARTINUS JAWA,26423,29,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,24,5300-00-0000-0024,Dra. MIEN HADJON PATTYMANGOE,28504,27,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,25,5300-00-0000-0025,MIKAEL UMBU ZASA,58620,15,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,26,5300-00-0000-0026,MOSES MOGO,75271,8,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,27,5300-00-0000-0027,"NUNIK ELIZABETH MERUKH, M.B.A.",28971,25,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,28,5300-00-0000-0028,Drs. PAULUS MOA,63866,12,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,29,5300-00-0000-0029,PITER THINUNG PITOBY,19685,33,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,30,5300-00-0000-0030,"Drs. REFAFI GAH, M.Pd.",21708,31,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,31,5300-00-0000-0031,"RENGKA PIUSSH, M.Sc.",10971,38,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,32,5300-00-0000-0032,ROMANUS NDAU,30859,23,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,33,5300-00-0000-0033,Ir. SARAH LERY MBOEIK,56131,16,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,34,5300-00-0000-0034,SIMON NUBATONIS,18102,34,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,35,5300-00-0000-0035,Drs. STEFANUS MONE KAKA,19739,32,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,36,5300-00-0000-0036,SYAFRUDIN ATASOGE,103876,4,True
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,37,5300-00-0000-0037,dr. TENGGUDAI PETRONELLA LITTIK,,,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,38,5300-00-0000-0038,"UMBU SAPPY SAMAPATY, S.H., M.H.",70866,9,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,39,5300-00-0000-0039,"UMBU WULANG TANAAMAH PARANGGI, S.Sos.",29008,24,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,40,5300-00-0000-0040,"dr. WERA DAMIANUS, M.M.",42057,18,False
DPD,2014,53,NUSA TENGGARA TIMUR,5300-00-0000,NUSA TENGGARA TIMUR,,,41,5300-00-0000-0041,WIHERS RIHI HEREWILA,33612,22,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,1,6100-00-0000-0001,Drs. H. ABDUL RAHMI,185625,3,True
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,2,6100-00-0000-0002,H. AGUS HENDRO PRAYITNO,74644,11,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,3,6100-00-0000-0003,"Drs. AGUSTINUS CLARUS, M.Si.",61889,18,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,4,6100-00-0000-0004,"AMINUDIN ARIANTO, S.Pd., M.Si.",101612,6,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,5,6100-00-0000-0005,Pdt. Drs. B. MOSES SIONG,,,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,6,6100-00-0000-0006,"Pdt. BARNABAS SIMIN, M.Pd.K.",84008,7,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,7,6100-00-0000-0007,Dra. Hj. DEWI MUNAWAR,64597,17,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,8,6100-00-0000-0008,DONI PRASETYA SATRIADI,68300,15,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,9,6100-00-0000-0009,F.X. TRIDES MECER,61813,19,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,10,6100-00-0000-0010,"Hj. HAIRIAH, S.H., M.H.",131492,5,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,11,6100-00-0000-0011,HENDRA NURDIANSYAH,19535,27,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,12,6100-00-0000-0012,Ir. HIZAS ABD. HAMID,16991,29,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,13,6100-00-0000-0013,IMAM MUHADI,33592,25,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,14,6100-00-0000-0014,"INDRA NOVIANSYAH, S.E.",78392,9,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,15,6100-00-0000-0015,H. ISHAQ SALEH,58262,20,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,16,6100-00-0000-0016,"Drs. JACOBUS LUNA, M.Si.",67815,16,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,17,6100-00-0000-0017,KLEMEN APUI,72405,13,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,18,6100-00-0000-0018,"Ev. LAWADI NUSAH, S.Pd.K.",12309,31,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,19,6100-00-0000-0019,"M. MUSA SURIN, S.H., M.H.",11583,32,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,20,6100-00-0000-0020,"M. TAMSIL SJOEKOER, S.H.",46810,23,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,21,6100-00-0000-0021,"MARIA GORETI, S.Sos., M.Si.",246329,1,True
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,22,6100-00-0000-0022,"NAGIAN IMAWAN, S.Sos.",83039,8,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,23,6100-00-0000-0023,NOBERTUS ROCKI SUSANTO,76830,10,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,24,6100-00-0000-0024,OESMAN SAPTA,188528,2,True
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,25,6100-00-0000-0025,"Drs. P.E. CHUNOI, M.Pd.",73820,12,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,26,6100-00-0000-0026,"PETRUS SA, S.H.",69906,14,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,27,6100-00-0000-0027,"Hj. RUBAETI ERLITA, S.Sos. I, S.H.",139856,4,True
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,28,6100-00-0000-0028,"SAKPIN PROKHORUS, S.Th., M.Pd.K",22936,26,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,29,6100-00-0000-0029,Drs. SYAFI'I,13082,30,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,30,6100-00-0000-0030,"SYAFRIAL NUR, S.H., M.Pd.",17537,28,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,31,6100-00-0000-0031,Drs. URAY USMAN SAIDI. AS,47046,22,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,32,6100-00-0000-0032,"USMANDY S, S.Sos., M.Si.",35130,24,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,33,6100-00-0000-0033,Drs. YAKOBUS KUMIS,53519,21,False
DPD,2014,61,KALIMANTAN BARAT,6100-00-0000,KALIMANTAN BARAT,,,34,6100-00-0000-0034,"ZAKARIAS, S.H.",9008,33,False
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,1,6200-00-0000-0001,H. A. MAS'AD IKHSAN,64736,7,False
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,2,6200-00-0000-0002,Ir. H. ANTANG DWI DASONO,47493,10,False
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,3,6200-00-0000-0003,"H. ASRANI, S.E",63553,8,False
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,4,6200-00-0000-0004,HABIB H. SAID ISMAIL,182251,1,True
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,5,6200-00-0000-0005,"HERIADI, S.T",34138,14,False
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,6,6200-00-0000-0006,Drs. JECKY DAHIR,62599,9,False
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,7,6200-00-0000-0007,Ir. KUSMAYADI,42933,11,False
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,8,6200-00-0000-0008,H. MOHAMMAD ALI,28349,15,False
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,9,6200-00-0000-0009,"Ir. H. MUHAMMAD MAWARDI, M.M., M.Si",93577,3,True
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,10,6200-00-0000-0010,"H. MUHAMMAD RAKHMAN, S.E., S.T",81966,5,False
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,11,6200-00-0000-0011,"MULIADI, S.E",10615,18,False
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,12,6200-00-0000-0012,NAPA J. AWAT,69517,6,False
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,13,6200-00-0000-0013,"Hj. PERMANA SARI, S.Si., M.M., M.B.A",83015,4,True
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,14,6200-00-0000-0014,RINCO NORKIM,14070,17,False
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,15,6200-00-0000-0015,Pdt. RUGAS BINTI,118598,2,True
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,16,6200-00-0000-0016,"H. SAID AHMAD FAUZI BAHSIN, S.H.I",37193,12,False
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,17,6200-00-0000-0017,"H. SHOLEH ANSHORI, S.Pd.I",35144,13,False
DPD,2014,62,KALIMANTAN TENGAH,6200-00-0000,KALIMANTAN TENGAH,,,18,6200-00-0000-0018,"TOTOK SUGIYANTO, S.Ag",16237,16,False
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,1,6300-00-0000-0001,"Drs. ABDUSSANI, M.I.Kom",101460,6,False
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,2,6300-00-0000-0002,ACHMAD HUSAINI,87993,7,False
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,3,6300-00-0000-0003,Ir. ANANG ROSADI ADENANSI,68770,11,False
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,4,6300-00-0000-0004,"ANTUNG FATMAWATI, S.T",105972,4,True
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,5,6300-00-0000-0005,"BERRY NAHDIAN FORQAN, S.P., M.S",72197,9,False
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,6,6300-00-0000-0006,"H. GUSTI FARID HASAN AMAN, S.E., Akt., M.B.A",319413,1,True
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,7,6300-00-0000-0007,HABIB ABDURRAHMAN BAHASYIM,268400,2,True
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,8,6300-00-0000-0008,"HABIB HAMID ABDULLAH, S.H., M.H",239945,3,True
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,9,6300-00-0000-0009,"H. M. HUSAINI ALIMAN, S.E., M.M",74699,8,False
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,10,6300-00-0000-0010,"Drs. H. M. SOFWAT HADI, S.H",105864,5,False
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,11,6300-00-0000-0011,"H. M. SURIANI SHIDDIQ, S.Ag., M.Si",35806,14,False
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,12,6300-00-0000-0012,Drs. H. MANSYAH SABRI,48227,12,False
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,13,6300-00-0000-0013,"Drs. H. MASDERIANSYAH, M.Si",13630,16,False
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,14,6300-00-0000-0014,Kol. Inf. (Purn.) NASIB ALAMSYAH,38788,13,False
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,15,6300-00-0000-0015,Drs. H. SUMIADI BURHAN,11856,17,False
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,16,6300-00-0000-0016,"Dra. TITIEN AGUSTINA, M.Si",21656,15,False
DPD,2014,63,KALIMANTAN SELATAN,6300-00-0000,KALIMANTAN SELATAN,,,17,6300-00-0000-0017,"YURIA WATI ZAI ROSE, S.E",69716,10,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,1,6400-00-0000-0001,H. AHMAD HENDRY,113696,6,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,2,6400-00-0000-0002,"AJI MUHAMMAD MIRZA WARDANA, S.T.",114121,4,True
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,3,6400-00-0000-0003,"Drs. H. AMIR HAMZAH B, M.Si.",43233,16,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,4,6400-00-0000-0004,"Ir. H. BAMBANG SUSILO, M.M.",271658,1,True
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,5,6400-00-0000-0005,BENNY R.B. KOWEL,72350,9,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,6,6400-00-0000-0006,H. ERHAMSYAH,51721,11,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,7,6400-00-0000-0007,"HARMANTO, S.P.",95666,8,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,8,6400-00-0000-0008,"H. HASANUDDIN, S.H., M.Si.",47224,13,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,9,6400-00-0000-0009,HENGKI,46240,14,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,10,6400-00-0000-0010,Dr. KHALEP RAMAT,48036,12,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,11,6400-00-0000-0011,M. SAID,33114,17,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,12,6400-00-0000-0012,"Dr. Drs. MARTIN BILLA, M.M.",213055,2,True
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,13,6400-00-0000-0013,Drs. H. MUHAMMAD IDRIS S,113740,5,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,14,6400-00-0000-0014,"H. MUHAYAN HASAN, S.E.",16152,20,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,15,6400-00-0000-0015,"K.H. MUSLIHUDDIN ABDURRASYID, Lc., M.Pd.I.",121853,3,True
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,16,6400-00-0000-0016,"dr. NAOMI PATIORAN, Sp.M.",99059,7,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,17,6400-00-0000-0017,"Drs. H. RAMLI, M. Hum.",44162,15,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,18,6400-00-0000-0018,"SAMSUDIN S., S.H.",23488,19,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,19,6400-00-0000-0019,TRISNO WIDODO,31179,18,False
DPD,2014,64,KALIMANTAN TIMUR,6400-00-0000,KALIMANTAN TIMUR,,,20,6400-00-0000-0020,USMAN YUSUF,57878,10,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,1,7100-00-0000-0001,"Dr. Ir. ADOLF LUCKY LONGDONG, M.Ed.",27759,15,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,2,7100-00-0000-0002,"H. ALI HARDI KIAIDEMAK, S.H., M.Si.",35292,12,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,3,7100-00-0000-0003,"Ir. ANDRY HARITS UMBOH, M.Si",69835,8,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,4,7100-00-0000-0004,Drs. ARUDJI MONGILONG,72533,7,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,5,7100-00-0000-0005,"ARYANTHI BARAMULI PUTRI, S.H.,M.H.",150181,2,True
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,6,7100-00-0000-0006,"BACHTIAR KODJA, S.Sos.",12788,27,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,7,7100-00-0000-0007,BASO AFFANDI,29817,14,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,8,7100-00-0000-0008,BENNY RHAMDANI,94646,4,True
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,9,7100-00-0000-0009,Drs. BERNY TAMARA,26002,17,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,10,7100-00-0000-0010,DOLFIE MARINGKA,8293,28,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,11,7100-00-0000-0011,"Drs. E.C. HARLY WEKU, M.M., Ak.",19663,19,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,12,7100-00-0000-0012,"EMMANUEL J. TULAR, S.I.P., M.Si.",18904,20,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,13,7100-00-0000-0013,FABIAN RICHARD SARUNDAJANG,127508,3,True
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,14,7100-00-0000-0014,"HAMDI PAPUTUNGAN, SH",38734,11,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,15,7100-00-0000-0015,Dra. HERMIN RIRISWATI KATAMSI,63865,9,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,16,7100-00-0000-0016,ISMAIL MO'O,15836,22,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,17,7100-00-0000-0017,JHONY KRISEN,39088,10,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,18,7100-00-0000-0018,JIMMY MIKAEL WALEWANGKO,17965,21,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,19,7100-00-0000-0019,JOSEPH THEODORUS PATI,14342,23,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,20,7100-00-0000-0020,"Prof. Dr. Ir. L.W. SONDAKH, M.Ec.",30086,13,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,22,7100-00-0000-0022,Ir. MARHANY V.P. PUA,86457,6,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,23,7100-00-0000-0023,MARTHIN N. MOHEDE,12795,26,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,24,7100-00-0000-0024,MAYA RUMANTIR,206946,1,True
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,25,7100-00-0000-0025,Ir. STEFANUS B.A.N. LIOW,94112,5,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,26,7100-00-0000-0026,"H. SUJAHRI VAN GOBEL, S.H., M.T.",26062,16,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,27,7100-00-0000-0027,"Drs. TEDDY MANUEKE, M.M.",24339,18,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,28,7100-00-0000-0028,YUDA ABRAM MOKOGINTA,13121,25,False
DPD,2014,71,SULAWESI UTARA,7100-00-0000,SULAWESI UTARA,,,29,7100-00-0000-0029,"ZETH WALO, S.Sos.",13246,24,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,1,7200-00-0000-0001,"ABRAHAM M. LAROBU, S.H, M.H",54948,11,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,2,7200-00-0000-0002,AGUNG,59405,9,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,3,7200-00-0000-0003,"AHMAD SYAIFULLAH MALONDA, S.P",102977,3,True
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,4,7200-00-0000-0004,DARMA TONGKU,33615,16,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,5,7200-00-0000-0005,dr. DELIS JULKARSON HEHI,101620,4,True
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,6,7200-00-0000-0006,"DENY SALMON GALAMBA, S. Ap",61249,8,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,7,7200-00-0000-0007,DJECKY RAS UMBAS,24850,22,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,8,7200-00-0000-0008,Ir. EMIL SALIM PODUNGGE,31583,19,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,9,7200-00-0000-0009,"FEMMY SANGIAN, S.H",65204,6,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,10,7200-00-0000-0010,FERENC RAYMOND SAHETAPY,32510,17,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,11,7200-00-0000-0011,"Drs. F. EDDY BUNGKUDAPU, M.Si, M.Th",11885,27,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,12,7200-00-0000-0012,"Drs. GATOT MARGONO, M.M",26208,20,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,13,7200-00-0000-0013,HERMAN AGAN,7485,29,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,14,7200-00-0000-0014,"IDRUS A. HAFID, S.H",16887,24,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,15,7200-00-0000-0015,"Drs. LANDRI TANDUNG, M.Pd",41810,13,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,16,7200-00-0000-0016,M. RIDHA SALEH,34143,15,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,17,7200-00-0000-0017,Drs. MA'MUN AMIR,116040,2,True
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,18,7200-00-0000-0018,MAZIRU L. MASRI,51129,12,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,19,7200-00-0000-0019,Drs. MOH. NADJIB H. UMAR,15456,26,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,20,7200-00-0000-0020,"MOHAMAD SOFYAN, S.T",63478,7,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,21,7200-00-0000-0021,"Drs. H. MURAD U. NASIR, M.Si",25902,21,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,22,7200-00-0000-0022,"Drs. NIRMAN YANS WINTER, M.H",17431,23,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,23,7200-00-0000-0023,"Hj. NURMAWATI DEWI BANTILAN, S.E",135845,1,True
