lembaga,provinsi_id,dapil_id,partai_id,calon_urutan,calon_id,nama,kelamin,tinggal,agama,tempat_lahir,tanggal_lahir
DPR,63,6301,7,6,DPR63010706,"HJ. FERITA HARIYANI, SE",P,KOTA BANJARMASIN,,,
DPR,63,6301,14,1,DPR63011401,"H. JAMALUDIN KARIM, SH, MH",L,KOTA JAKARTA TIMUR,,,
DPR,63,6301,14,2,DPR63011402,"Dra. ANDI NURUL DJANNAH, LC",P,KOTA JAKARTA TIMUR,,,
DPR,63,6301,14,3,DPR63011403,ANDI AHMAD MAULANA,L,KOTA JAKARTA TIMUR,,,
DPR,63,6301,14,4,DPR63011404,"MUTIA TANJUNG NOOR, SE",P,KOTA JAKARTA TIMUR,,,
DPR,63,6301,14,5,DPR63011405,FITRA IRFAN,L,KOTA BEKASI,,,
DPR,63,6301,14,6,DPR63011406,ABDUL AZIZ,L,KOTA JAKARTA TIMUR,,,
DPR,63,6301,4,1,DPR63010401,H. BAHARUDDIN SYARKAWIE,L,BANJARMASIN,,,
DPR,63,6301,4,2,DPR63010402,FATHURRAKHMAN,L,BANJAR BARU,,,
DPR,63,6301,4,3,DPR63010403,ANGGUN PARVITASARI,P,BANJAR,,,
DPR,63,6301,4,4,DPR63010404,FITZGERALD LINTIN,L,BEKASI,,,
DPR,63,6301,4,5,DPR63010405,ANTUN JOKO SUSMANA,L,JAKARTA SELATAN,,,
DPR,63,6301,4,6,DPR63010406,DHENOK SRIWAHYUNI,P,BANJARMASIN,,,
DPR,63,6301,8,1,DPR63010801,"H. JUMANHURI, M.Pd",L,KOTA BANJARMASIN,,,
DPR,63,6301,8,2,DPR63010802,Prof. DR. ISMET AHMAD,L,JAKARTA SELATAN,,,
DPR,63,6301,8,3,DPR63010803,"LIZA CHALISAH , S.Ip",P,JAKARTA TIMUR,,,
DPR,63,6301,8,4,DPR63010804,H. SUDIAN NOOR,L,TANAH BUMBU,,,
DPR,63,6301,8,5,DPR63010805,"NORHANNA, SP",P,KOTA BANJARMASIN,,,
DPR,63,6301,8,6,DPR63010806,"SURYA IMAM WAHYUDI, SH, MH",L,HULU SUNGAI UTARA,,,
DPR,63,6301,15,1,DPR63011501,SUPARTA,L,MARTAPURA,,,
DPR,63,6301,15,2,DPR63011502,ANGGRAENI,P,MARTAPURA,,,
DPR,63,6301,15,3,DPR63011503,BENNY TJANDRA,L,JAKARTA BARAT,,,
DPR,63,6301,15,4,DPR63011504,SURYA,L,BANJARBARU,,,
DPR,63,6301,15,5,DPR63011505,"H. IRHAM, SE, SH",L,KOTA TANGERANG SELATAN,,,
DPR,63,6301,15,6,DPR63011506,SITI JAHURA,P,TAPIN,,,
DPR,63,6302,1,1,DPR63020101,"ZAIFUL ASWAT, SH., M.Kn.",L,KOTA TANGERANG SELATAN,,,
DPR,63,6302,1,2,DPR63020102,EDY PORWANTO,L,KABUPATEN TANAH LAUT,,,
DPR,63,6302,1,3,DPR63020103,Hj. DIAH TRINAWATI SUMARIE,P,KOTA BANJARBARU,,,
DPR,63,6302,1,4,DPR63020104,RISDIANTO HALENG HB,L,KABUPATEN TANAH BUMBU,,,
DPR,63,6302,1,5,DPR63020105,"FILARIANTI, S.Sos.",P,KOTA BANJARMASIN,,,
DPR,63,6302,5,1,DPR63020501,H. HASNURYADI SULAIMAN,L,KOTA BANJARMASIN,,,
DPR,63,6302,5,2,DPR63020502,"H. GUSTI ISKANDAR SA, SE, MH",L,JAKARTA SELATAN,,,
DPR,63,6302,5,3,DPR63020503,"Hj. DEWI DAMAYANTI SAID, SE, MM",P,KOTA BANJARMASIN,,,
DPR,63,6302,5,4,DPR63020504,"TROY SATRIA,SE",L,KOTA BANJARMASIN,,,
DPR,63,6302,5,5,DPR63020505,"NOORHAYANI, SH",P,KOTA BANJARMASIN,,,
DPR,63,6302,9,1,DPR63020901,"H.M. ADITYA MUFTI ARIFFIN, SH",L,BANJARBARU,,,
DPR,63,6302,9,2,DPR63020902,ARIEF RAHMAN HAKIM,L,KOTA BANJARMASIN,,,
DPR,63,6302,9,3,DPR63020903,"NUR MAHYA, S.Ag.M.Si",P,KOTA BANJARMASIN,,,
DPR,63,6302,9,4,DPR63020904,H. SAYYID HASAN,L,BANJAR,,,
DPR,63,6302,9,5,DPR63020905,"HELIMASYIAH, SH",P,KOTA BANJARMASIN,,,
DPR,63,6302,2,1,DPR63020201,Dr. HM ZAIRULLAH AZHAR,L,TANAH BUMBU,,,
DPR,63,6302,2,2,DPR63020202,"ABDUL LATIEF HANAFIAH, M.Sc",L,KOTA BANJARMASIN,,,
DPR,63,6302,2,3,DPR63020203,Dra. RAIHANAH,P,KOTA BANJARMASIN,,,
DPR,63,6302,2,4,DPR63020204,"ANNISA HIDAYATI, SH, MH",P,KOTA BANJARMASIN,,,
DPR,63,6302,2,5,DPR63020205,YAHYA ACHMAD AL MUHDAR,L,KOTA BANJARMASIN,,,
DPR,63,6302,6,1,DPR63020601,Drs. H. SJACHRANI MATAJA,L,KAB. BANJARBARU,,,
DPR,63,6302,6,2,DPR63020602,H. AHMAD YUDHI WAHYUNI,L,KOTA BANJARMASIN,,,
DPR,63,6302,6,3,DPR63020603,Ir. FIFI FATHIA,P,KOTA JAKARTA PUSAT,,,
DPR,63,6302,6,4,DPR63020604,H. SYAMSUL BAHRI R.,L,KAB. TANAH BUMBU,,,
DPR,63,6302,6,5,DPR63020605,SITI RAIHANAH,P,KOTA BANJARMASIN,,,
DPR,63,6302,10,1,DPR63021001,"GUSTI RANDA MALIK, SH",L,KOTA DEPOK,,,
DPR,63,6302,10,2,DPR63021002,CECEP SUPRIYANTO,L,INDRAMAYU,,,
DPR,63,6302,10,3,DPR63021003,TREESWATY LANNY SUSATYA,P,JAKARTA PUSAT,,,
DPR,63,6302,10,4,DPR63021004,ABDUL KADIR,L,KOTA BEKASI,,,
DPR,63,6302,10,5,DPR63021005,IRDA MARDIANA,P,JAKARTA PUSAT,,,
DPR,63,6302,3,1,DPR63020301,"HB. Ir. NABIEL ALMUSAWA, M.Si",L,KOTA JAKARTA PUSAT,,,
DPR,63,6302,3,2,DPR63020302,"HENDRA, SE, ME",L,KOTA BANJARMASIN,,,
DPR,63,6302,3,3,DPR63020303,"MELLY  MELIAWATI , S.Si",P,KOTA BANJARMASIN,,,
DPR,63,6302,3,4,DPR63020304,"EKO ZULKIFLI, SP, M.Sc",L,BANJAR,,,
DPR,63,6302,3,5,DPR63020305,"AYU YUNIATI ACHMAD, ST",P,KOTA BANJARMASIN,,,
DPR,63,6302,7,1,DPR63020701,IR. H. ASFIHANI,L,JAKARTA BARAT,,,
DPR,63,6302,7,2,DPR63020702,IMAN ARIF,L,JAKARTA SELATAN,,,
DPR,63,6302,7,3,DPR63020703,DRA. ANNIE,P,KOTA BANJARMASIN,,,
DPR,63,6302,7,4,DPR63020704,"H. MUHAMMAD ALAMSYAH, MAP",L,KOTA BANJARMASIN,,,
DPR,63,6302,7,5,DPR63020705,FLORA JENITA ALISTYA,P,KOTA BANJARBARU,,,
DPR,63,6302,14,1,DPR63021401,"H. GUSTI IBERAHIM ACHMAD RIFANI, SH",L,KOTA BANJARMASIN,,,
DPR,63,6302,14,2,DPR63021402,SWARY UTAMI DEWI,P,KOTA BANJARBARU,,,
DPR,63,6302,14,3,DPR63021403,MUHSAN,L,KOTA BEKASI,,,
DPR,63,6302,14,4,DPR63021404,MUHAMMAD LUTFI RAMADHAN,L,KOTA BANJARBARU,,,
DPR,63,6302,14,5,DPR63021405,"LIS PURWANTI, S.Sos",P,KOTA DEPOK,,,
DPR,63,6302,4,1,DPR63020401,H. ADRIANSYAH,L,TANAH LAUT,,,
DPR,63,6302,4,2,DPR63020402,Drs. H.M. DARDIANSYAH,L,TANAH BUMBU,,,
DPR,63,6302,4,3,DPR63020403,"Hj. ORBAWATI, S.Sos, MM",P,TANAH LAUT,,,
DPR,63,6302,4,4,DPR63020404,"H. ADY RIAWAN, SE, MBA",L,BANJAR,,,
DPR,63,6302,4,5,DPR63020405,"SRI DEWI DIANTI, SE",P,TANAH LAUT,,,
DPR,63,6302,8,1,DPR63020801,"Drs. ZULKIFLI HALIM, M.Si",L,JAKARTA SELATAN,,,
DPR,63,6302,8,2,DPR63020802,"H. GUSTI NURPANSYAH, S.Sos, M.Pd. CSRS",L,JAKARTA SELATAN,,,
DPR,63,6302,8,3,DPR63020803,"SISCA DWI ANGGRAENI, S.Pd",P,TANAH LAUT,,,
DPR,63,6302,8,4,DPR63020804,BAMBANG JASNANTO,L,KOTA BANDUNG,,,
DPR,63,6302,8,5,DPR63020805,"KARTIKA HAYATI, SP",P,JAKARTA PUSAT,,,
DPR,63,6302,15,1,DPR63021501,NOORWAHDIATSYAH,L,KOTA BANJARMASIN,,,
DPR,63,6302,15,2,DPR63021502,IR. SUWARTO,L,KOTA JAKARTA TIMUR,,,
DPR,63,6302,15,3,DPR63021503,PRIMAYA HANDITIA HARAHAP,P,KOTA BEKASI,,,
DPR,63,6302,15,4,DPR63021504,EKA PURNAMA DEWI,P,KOTA JAKARTA SELATAN,,,
DPR,64,6401,1,1,DPR64010101,"DR. H.  ACHMAD AMINS, MM",L,KOTA SAMARINDA,,,
DPR,64,6401,1,2,DPR64010102,H. HARBIANSYAH HANAFIAH,L,KOTA SAMARINDA,,,
DPR,64,6401,1,3,DPR64010103,"Ir. Hj. EKA KOMARIYAH KUNCORO, M.A.C.Ed",P,KOTA SAMARINDA,,,
DPR,64,6401,1,4,DPR64010104,"Drs. GALUMBANG C. SITINJAK, AK, M.Si.",L,KOTA BEKASI,,,
DPR,64,6401,1,5,DPR64010105,AGUS MUSTAPA,L,KOTA SAMARINDA,,,
DPR,64,6401,1,6,DPR64010106,dr. ARI YUSNITA,P,KOTA TARAKAN,,,
DPR,64,6401,1,7,DPR64010107,"ISNAWATI, SH., MH.",P,KOTA SAMARINDA,,,
DPR,64,6401,1,8,DPR64010108,"ERY JUNAIDI, SE., MM",L,KABUPATEN KUTAI KARTANEGARA,,,
DPR,64,6401,5,1,DPR64010501,"H. MAHYUDIN, ST., MM.",L,JAKARTA SELATAN,,,
DPR,64,6401,5,2,DPR64010502,"Dr. Ir. HETIFAH, MPP",P,JAKARTA SELATAN,,,
DPR,64,6401,5,3,DPR64010503,"Drs. H. MUHAMAD HATTA ZAINAL ABIDIN, M.Si",L,KOTA SAMARINDA,,,
DPR,64,6401,5,4,DPR64010504,"H. MOHAMMAD ARIEF PAHLEVI PANGERANG, SE.",L,KOTA BEKASI,,,
DPR,64,6401,5,5,DPR64010505,"Dr.Hj NENI MOERNIAENI,Spog",P,KOTA BONTANG,,,
DPR,64,6401,5,6,DPR64010506,"SYAMSUL BAKHRI TANRI, SE",L,KOTA BALIKPAPAN,,,
DPR,64,6401,5,7,DPR64010507,"Hj. WAHIDAH LAOMO, SH., MSI.",P,JAKARTA TIMUR,,,
DPR,64,6401,5,8,DPR64010508,"YUNUS NUSI, SE",L,KOTA SAMARINDA,,,
DPR,64,6401,9,1,DPR64010901,Hj. KASRIYAH,P,KOTA BALIKPAPAN,,,
DPR,64,6401,9,2,DPR64010902,"H. NANANG SULAIMAN, SE",L,KOTA SAMARINDA,,,
DPR,64,6401,9,3,DPR64010903,"H. KASPUL ANWAR, SH, M.Sc",L,KOTA SAMARINDA,,,
DPR,64,6401,9,4,DPR64010904,M. AMIN AHMAD,L,PASER,,,
DPR,64,6401,9,5,DPR64010905,Hj. DINA RACHMAWATY,P,KOTA BALIKPAPAN,,,
DPR,64,6401,9,6,DPR64010906,"H. MUHAMMAD NASRUDDIN, Lc",L,KOTA BALIKPAPAN,,,
DPR,64,6401,9,7,DPR64010907,SUSIANTI,P,KOTA SAMARINDA,,,
DPR,64,6401,9,8,DPR64010908,"AHYUMIATI, S.AB",P,KOTA SAMARINDA,,,
DPR,64,6401,2,1,DPR64010201,"HILDA HARULIA, SH",P,KOTA BEKASI,,,
DPR,64,6401,2,2,DPR64010202,"H. A. BETHA SALAM, SE, M.Si, MH",L,KOTA SAMARINDA,,,
DPR,64,6401,2,3,DPR64010203,YOHANES LIBUT,L,KOTA SAMARINDA,,,
DPR,64,6401,2,4,DPR64010204,TRI MURTI ANGGOROWATI,P,KOTA SAMARINDA,,,
DPR,64,6401,2,5,DPR64010205,H. IMAM WIJAYA,L,KOTA TARAKAN,,,
DPR,64,6401,2,6,DPR64010206,UNTORO RAJA BULAN,L,KOTA SAMARINDA,,,
DPR,64,6401,2,7,DPR64010207,dr.FEBY WULANSARI,P,BEKASI,,,
DPR,64,6401,2,8,DPR64010208,HERWIN FATAHUDDIN,L,JAKARTA SELATAN,,,
DPR,64,6401,6,1,DPR64010601,LUTHER KOMBONG,L,KOTA SAMARINDA,,,
DPR,64,6401,6,2,DPR64010602,G. BUDISATRIO DJIWANDONO,L,KOTA JAKARTA SELATAN,,,
DPR,64,6401,6,3,DPR64010603,AFNAAN MAHDI ALATAS,P,KOTA JAKARTA TIMUR,,,
DPR,64,6401,6,4,DPR64010604,"SUYATNI PRIASMORO, SH, MH",L,KOTA SAMARINDA,,,
DPR,64,6401,6,5,DPR64010605,"LIES ANGGI RAMAYANI, SE.",P,KOTA BALIKPAPAN,,,
DPR,64,6401,6,6,DPR64010606,DR. Ir. H. HARRY MIARSONO,L,KOTA TANGERANG SELATAN,,,
DPR,64,6401,6,7,DPR64010607,"Drs. H. ZAINAL ARIFIN, MM",L,KOTA SAMARINDA,,,
DPR,64,6401,6,8,DPR64010608,A. KOMARIAH,P,KOTA SAMARINDA,,,
DPR,64,6401,10,1,DPR64011001,"MUDIYAT NOOR, S.Hut",L,KOTA SAMARINDA,,,
DPR,64,6401,10,2,DPR64011002,"JUNAIDI , S.Sos",L,KOTA BANDAR LAMPUNG,,,
DPR,64,6401,10,3,DPR64011003,Hj. TRININGSIH KUSUMA ASTUTI,P,KOTA DEPOK,,,
DPR,64,6401,10,4,DPR64011004,HAMDANI,L,KOTA SAMARINDA,,,
DPR,64,6401,10,5,DPR64011005,"Drs. H. ACHMAD CHAIRI USMAN, AK",L,JAKARTA SELATAN,,,
DPR,64,6401,10,6,DPR64011006,"Hj. DAYANG SRI HARIYATI, S.Pd,M.Kes",P,KOTA SAMARINDA,,,
DPR,64,6401,10,7,DPR64011007,Ir. SUTAN G MANALU,L,BEKASI,,,
DPR,64,6401,10,8,DPR64011008,MINIARTI,P,KOTA SAMARINDA,,,
DPR,64,6401,3,1,DPR64010301,KH. AUS HIDAYAT NUR,L,KOTA DEPOK,,,
DPR,64,6401,3,2,DPR64010302,"H. HADI MULYADI, S.Si, M.Si",L,KOTA SAMARINDA,,,
DPR,64,6401,3,3,DPR64010303,"ENY LISTYAWATI, S.IP",P,KOTA BALIKPAPAN,,,
DPR,64,6401,3,4,DPR64010304,"H. MUHAMMAD ROZAI, S.IP.",L,KOTA SAMARINDA,,,
DPR,64,6401,3,5,DPR64010305,"H.M. MUNIF NA'IM, Lc, M.Pd",L,KUTAI TIMUR,,,
DPR,64,6401,3,6,DPR64010306,"DWI BUDIYATI, S.T.P",P,KOTA BALIKPAPAN,,,
DPR,64,6401,3,7,DPR64010307,KHOIRUL ALIM,L,KOTA SAMARINDA,,,
DPR,64,6401,3,8,DPR64010308,"SRI MARYATI, S.Pd",P,KOTA SAMARINDA,,,
DPR,64,6401,7,1,DPR64010701,"NORBAITI ISRAN NOOR, A.Md",p,KUTAI TIMUR,,,
DPR,64,6401,7,2,DPR64010702,HJ. ADJI FARIDA PADMO ARDANS,P,KOTA SAMARINDA,,,
DPR,64,6401,7,3,DPR64010703,"H. IHWAN DATU ADAM, SE",L,PENAJAM PASER UTARA,,,
DPR,64,6401,7,4,DPR64010704,"ICHLAS HASAN, SH, MH",L,KOTA SAMARINDA,,,
DPR,64,6401,7,5,DPR64010705,Ir. F.A. MANARA LH. WENG,L,JAKARTA TIMUR,,,
DPR,64,6401,7,6,DPR64010706,ANDI DAISY MOCHTAR,P,JAKARTA PUSAT,,,
DPR,64,6401,7,7,DPR64010707,HERY SUSANTO GUN,L,KOTA SAMARINDA,,,
DPR,64,6401,7,8,DPR64010708,"DR. TUMBUR OMPUSUNGGU, SH, M.Hum",L,KOTA SAMARINDA,,,
DPR,64,6401,14,1,DPR64011401,"Drs. SYAHRUDDIN, MM",L,BOGOR,,,
DPR,64,6401,14,2,DPR64011402,SYAMSUL BAHRI,L,NUNUKAN,,,
DPR,64,6401,14,3,DPR64011403,"SUMAYA CEMPAKA NOOR, SKM",P,KOTA JAKARTA TIMUR,,,
DPR,64,6401,14,4,DPR64011404,HERU SETIAWAN,L,KOTA BALIKPAPAN,,,
DPR,64,6401,14,5,DPR64011405,YULI SUSILOWATI,P,KOTA SAMARINDA,,,
DPR,64,6401,14,6,DPR64011406,"NUR EL FITHRY, A.Md",P,BOGOR,,,
DPR,64,6401,14,7,DPR64011407,MOHAMMAD RUSLI,L,KOTA SAMARINDA,,,
DPR,64,6401,14,8,DPR64011408,ANDI ACHMAD SANUSI,L,KOTA BALIKPAPAN,,,
DPR,64,6401,4,1,DPR64010401,"Ir. MARTEN APUY, M.Si",L,KOTA SAMARINDA,,,
DPR,64,6401,4,2,DPR64010402,ANANDA EMIRA MOEIS S.Sn,P,JAKARTA SELATAN,,,
DPR,64,6401,4,3,DPR64010403,"AWANG FERDIAN HIDAYAT, MM",L,SAMARINDA,,,
DPR,64,6401,4,4,DPR64010404,"DR. Ir. H. ZUHDI YAHYA, MP",L,KOTA SAMARINDA,,,
DPR,64,6401,4,5,DPR64010405,Capt. HASANUL HAQ BATUBARA,L,BERAU,,,
DPR,64,6401,4,6,DPR64010406,"ANNISA DINDA FARAMITHA, SH, M.Kn",P,JAKARTA UTARA,,,
DPR,64,6401,4,7,DPR64010407,"VERY DIANA ANGI, SE",P,KOTA SAMARINDA,,,
DPR,64,6401,4,8,DPR64010408,"H. MUHAMMAD ADOIS, S.Sos",L,BAU BAU,,,
DPR,64,6401,8,1,DPR64010801,H. M. DARLIS PATTALONGI,L,KOTA SAMARINDA,,,
DPR,64,6401,8,2,DPR64010802,"Prof. DR. Ir. H. DADDY RUHIYAT, M.Sc",L,KOTA SAMARINDA,,,
DPR,64,6401,8,3,DPR64010803,"LAILA MUSTIKANINGRUM, S.IP, M.Si",P,BEKASI,,,
DPR,64,6401,8,4,DPR64010804,"H. MUHAMMAD AMIN, SP",L,KOTA BALIKPAPAN,,,
DPR,64,6401,8,5,DPR64010805,"H. SYAIFUL BACHRI, S.AG.S",L,KOTA DEPOK,,,
DPR,64,6401,8,6,DPR64010806,SRI RAHAYUNINGTIYAS,P,KOTA SAMARINDA,,,
DPR,64,6401,8,7,DPR64010807,"Hj. DHIFLA WIYANI, SH, MH",P,JAKARTA SELATAN,,,
DPR,64,6401,8,8,DPR64010808,"BERNANDE MANALU, SH",L,KOTA SAMARINDA,,,
DPR,64,6401,15,1,DPR64011501,"H. ABDUL HAKIM, SH. M.Hum",L,KUTAI TIMUR,,,
DPR,64,6401,15,2,DPR64011502,Ir. HENRY A. PONGREKUN,L,KOTA TANGERANG SELATAN,,,
DPR,64,6401,15,3,DPR64011503,ESTIK ZAHIROH,P,KOTA JAKARTA UTARA,,,
DPR,64,6401,15,4,DPR64011504,RUSLAN,L,BULUNGAN,,,
DPR,64,6401,15,5,DPR64011505,"H. DARHAM, SH",L,KUTAI BARAT,,,
DPR,64,6401,15,6,DPR64011506,FITRIAH,P,BOGOR,,,
DPR,64,6401,15,7,DPR64011507,ABDON SITANGGANG,L,SAMARINDA UTARA,,,
DPR,64,6401,15,8,DPR64011508,Ir. Hj. TAKUDAENG PARAWANSA,P,TANGERANG,,,
DPR,71,7101,1,1,DPR71010101,MEIDY REVLY SUMERAH,L,KOTA MANADO,,,
DPR,71,7101,1,2,DPR71010102,"VIRGIE BAKER, SS., M.Si.",P,KOTA BEKASI,,,
DPR,71,7101,1,3,DPR71010103,"Pdt. Dr. JOHAN NIKOLAAS GARA, S.Th., MA.",L,KABUPATEN MINAHASA UTARA,,,
DPR,71,7101,1,4,DPR71010104,EVI RAHAYU MUSA,P,JAKARTA BARAT,,,
DPR,71,7101,1,5,DPR71010105,"Hj. TITIEK S. MOKODOMPIT, SH., M.Si.",P,KOTA KOTAMOBAGU,,,
DPR,71,7101,1,6,DPR71010106,"CINTA AMELIA OLVY RORING, SE.",P,KABUPATEN MINAHASA UTARA,,,
DPR,71,7101,5,1,DPR71010501,"ADITYA ANUGRAH MOHA, S.Ked",L,KOTA KOTAMOBAGU,,,
DPR,71,7101,5,2,DPR71010502,FIENE O.M. WAAS AWUY,P,JAKARTA TIMUR,,,
DPR,71,7101,5,3,DPR71010503,JERRY SAMBUAGA,L,JAKARTA PUSAT,,,
DPR,71,7101,5,4,DPR71010504,"Dr. J. VICTOR MAILANGKAY, SH, MH",L,KOTA MANADO,,,
DPR,71,7101,5,5,DPR71010505,"CYPRUS ANTHONIA TATALI, SH",L,JAKARTA PUSAT,,,
DPR,71,7101,5,6,DPR71010506,"IMELDA DIANA RONDONUWU, SE., M.Si.",P,JAKARTA BARAT,,,
DPR,71,7101,9,1,DPR71010901,"SITTI MARIJAM THAWIL, SE, MM",P,JAKARTA PUSAT,,,
DPR,71,7101,9,2,DPR71010902,"H. A.H. DJITRO TAMENGGE, BA",L,KOTA MANADO,,,
DPR,71,7101,9,3,DPR71010903,Drs. ACHMAD PRABOWO HARSONO TJOKROAMINOTO,L,BEKASI,,,
DPR,71,7101,9,4,DPR71010904,Dra. MED. MASNUN WANTASEN,P,MANADO,,,
DPR,71,7101,9,5,DPR71010905,"BAKHTIAR MUHAMAD NURHADI, SE",L,KOTA TANGERANG,,,
DPR,71,7101,9,6,DPR71010906,Hi. MOHAMMAD L. NENTO,L,KOTA MANADO,,,
DPR,71,7101,2,1,DPR71010201,Drs. A. R. MOKOGINTA,L,KOTA KOTAMOBAGO,,,
DPR,71,7101,2,2,DPR71010202,MUSWALIN,L,KOTA TANGERANG SELATAN,,,
DPR,71,7101,2,3,DPR71010203,ANASTASIA A. SOERJANA,P,JAKARTA UTARA,,,
DPR,71,7101,2,4,DPR71010204,Hj. MELIANA R K.MOKOGINTA,P,JAKARTA TIMUR,,,
DPR,71,7101,2,5,DPR71010205,"H. Ir. YOYOK HERU PRASETYO ADI, SM,MM",L,KOTA TANGERANG,,,
DPR,71,7101,2,6,DPR71010206,IDZA FAUZATUL ROSIDA,P,PONOROGO,,,
DPR,71,7101,6,1,DPR71010601,GLENNY KAIRUPAN,L,KOTA JAKARTA TIMUR,,,
DPR,71,7101,6,2,DPR71010602,Drs. WENNY WAROUW,L,KOTA TANGERANG SELATAN,,,
DPR,71,7101,6,3,DPR71010603,"PRISCILIA ESTER WAWORUNTU, ST, MT",P,KOTA JAKARTA TIMUR,,,
DPR,71,7101,6,4,DPR71010604,"YUSUF JUS KUMAUNANG, SE",L,KOTA MANADO,,,
DPR,71,7101,6,5,DPR71010605,"HENDRIATA M. S. WULLUR, SH, MH",P,KOTA JAKARTA SELATAN,,,
DPR,71,7101,6,6,DPR71010606,AUDY CHARLES LIEKE,L,MANADO,,,
DPR,71,7101,10,1,DPR71011001,"H. ALEX SATO BYA, SH",L,JAKARTA BARAT,,,
DPR,71,7101,10,2,DPR71011002,HENDRIK  KAWILARANG LUNTUNGAN,L,JAKARTA UTARA,,,
DPR,71,7101,10,3,DPR71011003,VENNY REINY  THERESIA PANGEMANAN,P,MINAHASA UTARA,,,
DPR,71,7101,10,4,DPR71011004,"JAK. T.W. TUMEWAN, SE",L,KOTA BEKASI,,,
DPR,71,7101,10,5,DPR71011005,DHALIA BAWOLE,P,JAKARTA PUSAT,,,
DPR,71,7101,10,6,DPR71011006,ELSYE MASENGI,P,JAKARTA PUSAT,,,
DPR,71,7101,3,1,DPR71010301,"ABID TAKALAMINGAN, S.Sos",L,KOTA MENADO,,,
DPR,71,7101,3,2,DPR71010302,"ARMAN ADIPRANA DAMOPOLII,S.Sos.",L,TANGERANG,,,
DPR,71,7101,3,3,DPR71010303,AMINAH,P,KOTA MENADO,,,
DPR,71,7101,3,4,DPR71010304,"SUHARDI LA MAIRA PAPUTUNGAN, SH., MH",L,KOTA JAKARTA SELATAN,,,
DPR,71,7101,3,5,DPR71010305,Drs. H. SANUSI ARSYAD,L,KOTA MENADO,,,
DPR,71,7101,3,6,DPR71010306,"SULISTYANI, SS",P,KOTA MENADO,,,
DPR,71,7101,7,1,DPR71010701,"EVERT ERENST MANGINDAAN, S.IP",L,JAKARTA TIMUR,,,
DPR,71,7101,7,2,DPR71010702,"PAULA SINJAL SH, MSI",P,JAKARTA SELATAN,,,
DPR,71,7101,7,3,DPR71010703,"IR. LUCKY HARRY KORAH, MSI",L,KOTA TANGERANG SELATAN,,,
DPR,71,7101,7,4,DPR71010704,"Ir. RIZAL SOETRISNO SAILELLAH, Msi",L,KOTA KOTAMOBAGU,,,
DPR,71,7101,7,5,DPR71010705,JACKSON ANDRE W KUMAAT,L,JAKARTA SELATAN,,,
DPR,71,7101,7,6,DPR71010706,"LINNEKE SJERLIE WATOELANGKOW, S.Si",P,KOTA TOMOHON,,,
DPR,71,7101,14,1,DPR71011401,JURHUM LANTONG,L,KOTA JAKARTA SELATAN,,,
DPR,71,7101,14,2,DPR71011402,Dra. Hj. ZUBAIDAH ALBUGIS,P,KOTA MANADO,,,
DPR,71,7101,14,3,DPR71011403,ANDI HIDAYAT,L,KOTA JAKARTA SELATAN,,,
DPR,71,7101,14,4,DPR71011404,"KHAIRANI, A.Md",P,TANGERANG,,,
DPR,71,7101,14,5,DPR71011405,SIS UDJAILI,L,KOTA MANADO,,,
DPR,71,7101,14,6,DPR71011406,YANUARDI,L,KOTA JAKARTA TIMUR,,,
DPR,71,7101,4,1,DPR71010401,"OLLY DONDOKAMBEY, SE",L,JAKARTA,,,
DPR,71,7101,4,2,DPR71010402,VANDA SARUNDAJANG,P,MANADO,,,
DPR,71,7101,4,3,DPR71010403,"DJENRI ALTING KEINTJEM, SH, MH",L,MANADO,,,
DPR,71,7101,4,4,DPR71010404,"P.S. JEMMY MOKOLENSANG, SH",L,JAKARTA TIMUR,,,
DPR,71,7101,4,5,DPR71010405,SONNY VALENTINO TULUNG,L,JAKARTA SELATAN,,,
DPR,71,7101,4,6,DPR71010406,"Ir. NOVIATI, MURP",P,MANADO,,,
DPR,71,7101,8,1,DPR71010801,BARA KRHISNA HASIBUAN,L,JAKARTA SELATAN,,,
DPR,71,7101,8,2,DPR71010802,"Pdt. TONNY DAUD KAUNANG, S. TH.MM",L,KOTA TOMOHON,,,
DPR,71,7101,8,3,DPR71010803,"ADISTY ANGELINA SURENTU, SE",P,JAKARTA SELATAN,,,
DPR,71,7101,8,4,DPR71010804,"GIDEON MAMAHIT, SH, MH, MM",L,JAKARTA PUSAT,,,
DPR,71,7101,8,5,DPR71010805,"H. ACHMAD BUCHARI, SH",L,KOTA MENADO,,,
DPR,71,7101,8,6,DPR71010806,Dra. YASTI SOEPREDJO MOKOAGOW,P,JAKARTA SELATAN,,,
DPR,71,7101,15,1,DPR71011501,NY. JUANITA L. SULING,P,KOTA JAKARTA TIMUR,,,
DPR,71,7101,15,2,DPR71011502,REVLI OHP MANDAGIE,L,KOTA JAKARTA PUSAT,,,
DPR,71,7101,15,3,DPR71011503,ERWIN REZA BACHTIAR,L,KOTA JAKARTA TIMUR,,,
DPR,71,7101,15,4,DPR71011504,"WELLEM KANSIL, SE",L,KOTA JAKARTA TIMUR,,,
DPR,71,7101,15,5,DPR71011505,RIMATA METASURYA NARANDE,L,KOTA MANADO,,,
DPR,71,7101,15,6,DPR71011506,ELLEN ALTJE MAKAUDIS,P,KOTA MANADO,,,
DPR,72,7201,1,1,DPR72010101,"AHMAD HI M. ALI, SE",L,KOTA PALU,,,
